ID	adj.Pval	P.Value	t	B	logFC	Gene.symbol	Gene.title
ENSG00000231689	0.000376396195667519	2.02505081867714e-08	-11.9531939852054	8.69099835667923	-0.635766795277372	LINC01090	long intergenic non-protein coding RNA 1090 [Source:HGNC Symbol;Acc:HGNC:49201]
ENSG00000258859	0.000405589148767809	4.36422390668542e-08	-11.2126657798916	8.13312132802791	-0.465159104353867	LINC02296	long intergenic non-protein coding RNA 2296 [Source:HGNC Symbol;Acc:HGNC:53212]
ENSG00000254685	0.00153663272516914	2.48017333378567e-07	-9.67434135105319	6.79903976119465	-0.320297657557478	FPGT	fucose-1-phosphate guanylyltransferase [Source:HGNC Symbol;Acc:HGNC:3825]
ENSG00000234584	0.0016890264847667	3.63485551141486e-07	-9.35938641344931	6.4931499831763	-0.404488203422906		novel transcript
ENSG00000214552	0.00599585402311856	2.25808243190563e-06	-7.95792455734605	4.97681523042389	-0.383278202820769	COPS8P2	COP9 signalosome subunit 8 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45270]
ENSG00000253208	0.00599585402311856	2.18738245676685e-06	-7.98096603397883	5.00393872231715	-0.459818150695429	PSME2P5	proteasome activator subunit 2 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:30158]
ENSG00000257941	0.00599585402311856	2.03748618007487e-06	8.03255075486438	5.06438271097081	0.419403159808343		density-regulated protein (DENR) pseudogene
ENSG00000177106	0.00659253152355665	3.05135482670944e-06	7.74208010297466	4.71895009701726	0.50996046807843	EPS8L2	EPS8 like 2 [Source:HGNC Symbol;Acc:HGNC:21296]
ENSG00000243859	0.00659253152355665	3.19216569172055e-06	7.71008013058878	4.68013317133828	0.586757476184322	RPL5P17	ribosomal protein L5 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:36605]
ENSG00000127507	0.00836252245598734	4.49912436433386e-06	7.46951453569376	4.38338526369344	0.57651732306682	ADGRE2	adhesion G protein-coupled receptor E2 [Source:HGNC Symbol;Acc:HGNC:3337]
ENSG00000105364	0.00848407465527541	5.91368758745143e-06	7.28140798603572	4.14518996405079	0.285318337962665	MRPL4	mitochondrial ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:14276]
ENSG00000183655	0.00848407465527541	5.93387693111209e-06	-7.27908228078964	4.14221070691585	-0.426909055713095	KLHL25	kelch like family member 25 [Source:HGNC Symbol;Acc:HGNC:25732]
ENSG00000226243	0.00848407465527541	5.71366543407953e-06	-7.30491458905717	4.1752550061508	-0.409496213439567	RPL37AP1	ribosomal protein L37a pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16548]
ENSG00000151014	0.00864791309536888	6.97900126058714e-06	-7.16892172259629	4.00012665230727	-0.284475898671765	NOCT	nocturnin [Source:HGNC Symbol;Acc:HGNC:14254]
ENSG00000254013	0.00864791309536888	6.64590586059665e-06	7.2020191482589	4.04301488460739	0.511084065287265	MAP2K1P1	mitogen-activated protein kinase kinase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:6841]
ENSG00000110324	0.00958007861815815	8.65274696361738e-06	7.02455824624845	3.81104051675487	0.464482448215485	IL10RA	interleukin 10 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5964]
ENSG00000169249	0.00958007861815815	8.76210988909929e-06	7.01617965353451	3.79996504274453	0.296705260101293	ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2 [Source:HGNC Symbol;Acc:HGNC:23019]
ENSG00000216657	0.0109302031151302	1.06385711871673e-05	6.88750384028611	3.6284663223405	0.358220913237384	GLRX3P2	glutaredoxin 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49788]
