"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"219120_at"	0.242630774762689	0.000390377620906085	4.13288070570041	-0.768587303231516	0.126392572874111	"WDCP"	"WD repeat and coiled coil containing"
"46142_at"	0.242630774762689	0.000537413562814466	4.00544326160463	-0.962001785853619	0.361415999817513	"LMF1"	"lipase maturation factor 1"
"209480_at"	0.242630774762689	0.00100021331494659	3.75655737529111	-1.3417208849428	0.390592286270588	"HLA-DQB1"	"major histocompatibility complex, class II, DQ beta 1"
"212523_s_at"	0.242630774762689	0.00100683309715698	3.75390314739535	-1.34577873390289	0.352348506277806	"SPIDR"	"scaffolding protein involved in DNA repair"
"215073_s_at"	0.242630774762689	0.00106428275808809	3.73156433482099	-1.3799341448291	0.364035080007211	"NR2F2"	"nuclear receptor subfamily 2 group F member 2"
"217300_at"	0.242630774762689	0.00125536456838686	3.66496756871311	-1.48177970569562	0.113059313825477	""	""
"220078_at"	0.242630774762689	0.00125741226440378	3.66430927385799	-1.48278648166388	0.238928900662332	"USP48"	"ubiquitin specific peptidase 48"
"215388_s_at"	0.242630774762689	0.00147140596004045	3.60073537286651	-1.58000532221324	0.615071680885575	"CFHR1///CFH"	"complement factor H related 1///complement factor H"
"214249_at"	0.242630774762689	0.00149247093497359	3.59497572898653	-1.5888114695127	0.130901164130511	"TRIM2"	"tripartite motif containing 2"
"221056_x_at"	0.242630774762689	0.0015254744465675	-3.58611003078249	-1.60236577416841	-0.243262552575229	"EPS15L1"	"epidermal growth factor receptor pathway substrate 15 like 1"
"202532_s_at"	0.242630774762689	0.0017706054930479	3.5255992367737	-1.69484250794409	0.438047319995863	"DHFR"	"dihydrofolate reductase"
"215744_at"	0.242630774762689	0.00206003223120299	3.46391275417103	-1.78902499847791	0.174846425533463	"FUS"	"FUS RNA binding protein"
"201819_at"	0.242630774762689	0.00208376688968369	-3.45923621932885	-1.79616021365322	-0.212227466229939	"SCARB1"	"scavenger receptor class B member 1"
"216490_x_at"	0.242630774762689	0.00216810848747601	3.44302828877349	-1.82088328403091	0.241676272056567	""	""
"217240_at"	0.242630774762689	0.00242838991328216	3.39662638918026	-1.89160462462045	0.170809487521085	"SIRPB1"	"signal regulatory protein beta 1"
"217570_x_at"	0.242630774762689	0.00251814302771827	3.38174285215267	-1.91426812792014	0.209480534063638	""	""
"212025_s_at"	0.242630774762689	0.00252972393934243	3.37986013335805	-1.9171342144131	0.153461433123506	"FLII"	"FLII, actin remodeling protein"
"210113_s_at"	0.242630774762689	0.00254546305054833	3.37731480819195	-1.92100871233246	0.100098660125825	"NLRP1"	"NLR family pyrin domain containing 1"
"216954_x_at"	0.242630774762689	0.00263281967759622	3.3634599102227	-1.94209283372515	0.188507170481636	"ATP5O"	"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit"
"211756_at"	0.242630774762689	0.00266424062000242	3.35858556901492	-1.94950811281786	0.220711720220295	"PTHLH"	"parathyroid hormone like hormone"
"220206_at"	0.242630774762689	0.00275082875831657	3.34543678906991	-1.96950473142494	0.206690390562424	"ZMYM1"	"zinc finger MYM-type containing 1"
"217585_at"	0.242630774762689	0.00277621996209748	3.34165723475005	-1.97525087419877	0.179375087894513	"NEBL"	"nebulette"
"206035_at"	0.242630774762689	0.00277730075756864	3.34149710130333	-1.9754943107446	0.109976053291232	"REL"	"REL proto-oncogene, NF-kB subunit"
"207536_s_at"	0.242630774762689	0.00278666557218864	3.34011211535244	-1.97759971953143	0.144801398739137	"TNFRSF9"	"TNF receptor superfamily member 9"
"220967_s_at"	0.242630774762689	0.00278915857210848	3.33974418129398	-1.97815902189926	0.177191859053785	"ZNF696"	"zinc finger protein 696"
